director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes
Michael Tollin,108.0,19.0,505.0,Brian Dennehy,973.0,Comedy|Drama|Romance|Sport,Marc Blucas,Summer Catch ,3344,Bruce Davison,English,USA,PG-13,34000000.0,954.0
Sam Raimi,121.0,0.0,244.0,Bridget Fonda,989.0,Crime|Drama|Thriller,Gary Cole,A Simple Plan ,2365,Chelcie Ross,English,UK,R,17000000.0,888.0
Robert Harmon,89.0,11.0,973.0,Ethan Embry,1000.0,Horror|Mystery|Thriller,Alexander Gould,They ,4060,Marc Blucas,English,USA,PG-13,17000000.0,982.0
Trent Cooper,89.0,0.0,323.0,Larry the Cable Guy,690.0,Comedy|Romance,Thomas F. Wilson,Larry the Cable Guy: Health Inspector ,2135,Megyn Price,English,USA,PG-13,4000000.0,400.0
Gary Halvorson,73.0,11.0,142.0,Kevin Clash,1000.0,Adventure|Comedy|Family|Fantasy|Musical,Vanessa Williams,The Adventures of Elmo in Grouchland ,2020,Caroll Spinney,English,USA,G,17000000.0,436.0
Nicholas Ray,154.0,117.0,86.0,David Niven,715.0,Action|Adventure|Drama|History|War,Ava Gardner,55 Days at Peking ,1567,John Ireland,English,USA,Unrated,9000000.0,490.0
Fede Alvarez,96.0,201.0,58.0,Elizabeth Blackmore,394.0,Horror,Lou Taylor Pucci,Evil Dead ,673,Ellen Sandweiss,English,USA,R,17000000.0,150.0
Donald Petrie,98.0,80.0,399.0,Harland Williams,567.0,Comedy|Romance,Nia Vardalos,My Life in Ruins ,2016,Rachel Dratch,English,USA,PG-13,17000000.0,503.0
Sidney J. Furie,134.0,22.0,488.0,Margot Kidder,1000.0,Action|Adventure|Family|Sci-Fi,Jim Broadbent,Superman IV: The Quest for Peace ,3007,William Hootkins,English,UK,PG,17000000.0,593.0
Jim Goddard,97.0,3.0,161.0,Paul Freeman,400.0,Adventure|Crime|Drama|Romance,Victor Wong,Shanghai Surprise ,805,Clyde Kusatsu,English,UK,PG-13,17000000.0,193.0
Noel Marshall,102.0,4.0,60.0,Melanie Griffith,634.0,Adventure|Horror|Thriller,Tippi Hedren,Roar ,1262,Zakes Mokae,English,USA,PG,17000000.0,537.0
Richard Kelly,160.0,219.0,215.0,Curtis Armstrong,1000.0,Comedy|Mystery|Sci-Fi|Thriller,Janeane Garofalo,Southland Tales ,2340,Chris Andrew Ciulla,English,France,R,17000000.0,876.0
Guillaume Ivernel,80.0,0.0,168.0,Jess Harnell,677.0,Adventure|Animation|Family|Fantasy,Rob Paulsen,Dragon Hunters ,1364,Mary Mouser,French,France,PG,11000000.0,262.0
Jack Smight,91.0,22.0,255.0,Jan-Michael Vincent,669.0,Sci-Fi,George Peppard,Damnation Alley ,1769,Paul Winfield,English,USA,PG,17000000.0,642.0
Todd Lincoln,83.0,57.0,62.0,Rick Gomez,465.0,Horror|Thriller,Julianna Guill,The Apparition ,730,Tim Williams,English,USA,PG-13,17000000.0,152.0
Oliver Stone,126.0,0.0,168.0,Tamara Tunie,826.0,Crime|Drama,Hal Holbrook,Wall Street ,1607,James Karen,English,USA,R,15000000.0,508.0
Joe Nussbaum,108.0,18.0,433.0,Matt Long,714.0,Comedy|Romance,Danny Strong,Sydney White ,2785,Samm Levine,English,USA,PG-13,16500000.0,701.0
Vadim Perelman,126.0,26.0,385.0,Kim Dickens,638.0,Drama,Frances Fisher,House of Sand and Fog ,2282,Ron Eldard,English,USA,R,15000000.0,624.0
Peter Farrelly,113.0,137.0,481.0,Mike Starr,879.0,Comedy,Lauren Holly,Dumb & Dumber ,2985,Teri Garr,English,USA,PG-13,16000000.0,854.0
Rob Reiner,89.0,0.0,62.0,Gretchen Palmer,227.0,Comedy|Drama|Romance,Bruno Kirby,When Harry Met Sally... ,485,Harley Jane Kozak,English,USA,R,16000000.0,73.0
Sidney Lumet,129.0,0.0,359.0,James Mason,844.0,Drama,Charlotte Rampling,The Verdict ,2330,Jack Warden,English,USA,R,16000000.0,617.0
Todd Phillips,94.0,480.0,486.0,Rachel Blanchard,1000.0,Comedy,Ethan Suplee,Road Trip ,3889,Paulo Costanzo,English,USA,R,15600000.0,490.0
Michel Hazanavicius,100.0,405.0,628.0,Ed Lauter,996.0,Comedy|Drama|Romance,Bérénice Bejo,The Artist ,4606,Beth Grant,English,France,PG-13,15000000.0,897.0
Cyrus Nowrasteh,111.0,19.0,107.0,Vincent Walsh,241.0,Drama,Clive Russell,The Young Messiah ,824,Finn Ireland,English,USA,PG-13,18500000.0,118.0
Perry Andelin Blake,80.0,11.0,499.0,Kenan Thompson,911.0,Comedy|Family,Jennifer Esposito,The Master of Disguise ,3058,James Brolin,English,USA,PG,16000000.0,521.0
Guillermo del Toro,112.0,0.0,250.0,Maribel Verdú,634.0,Drama|Fantasy|War,Ivana Baquero,Pan's Labyrinth ,1322,Sergi López,Spanish,Spain,R,13500000.0,269.0
John Whitesell,94.0,14.0,635.0,Angus T. Jones,1000.0,Action|Comedy|Crime|Family,Leslie Bibb,See Spot Run ,4194,Paul Sorvino,English,USA,PG,35000000.0,1000.0
John Singleton,130.0,309.0,522.0,Snoop Dogg,939.0,Crime|Drama|Romance|Thriller,Mo'Nique,Baby Boy ,3107,Angell Conwell,English,USA,R,16000000.0,881.0
Dennie Gordon,91.0,29.0,459.0,Erik Per Sullivan,861.0,Adventure|Comedy|Drama,Brittany Daniel,Joe Dirt ,2543,Fred Ward,English,USA,PG-13,17700000.0,593.0
Sheldon Lettich,110.0,23.0,51.0,Alonna Shaw,633.0,Action|Crime,Bolo Yeung,Double Impact ,874,Kamel Krifa,English,USA,R,15000000.0,67.0
Diane English,114.0,15.0,650.0,Debi Mazar,851.0,Comedy|Drama,Jada Pinkett Smith,The Women ,3485,Debra Messing,English,USA,PG-13,16500000.0,680.0
Peter Kosminsky,109.0,7.0,450.0,Cole Hauser,835.0,Drama,Patrick Fugit,White Oleander ,2572,Marc Donato,English,USA,PG-13,16000000.0,787.0
Clare Kilner,101.0,6.0,258.0,Alexandra Holden,812.0,Comedy|Drama|Romance,Dylan Baker,How to Deal ,1882,Trent Ford,English,USA,PG-13,16000000.0,326.0
Josef Rusnak,100.0,9.0,363.0,Craig Bierko,599.0,Mystery|Sci-Fi|Thriller,Gretchen Mol,The Thirteenth Floor ,2389,Brad William Henke,English,Germany,R,16000000.0,380.0
Ronald Neame,108.0,38.0,316.0,Karl Malden,940.0,Action|Drama|Sci-Fi|Thriller,Martin Landau,Meteor ,1945,Brian Keith,English,USA,PG,16000000.0,416.0
Bruce Paltrow,112.0,28.0,215.0,Marian Seldes,555.0,Comedy|Drama|Music,Lochlyn Munro,Duets ,1227,Huey Lewis,English,USA,R,15000000.0,403.0
Adam Rifkin,95.0,89.0,322.0,Lin Shaye,1000.0,Comedy|Music,Natasha Lyonne,Detroit Rock City ,2518,Shannon Tweed,English,USA,R,15000000.0,852.0
Russell Mulcahy,110.0,85.0,186.0,Jon Polito,1000.0,Action|Adventure|Fantasy,Christopher Lambert,Highlander ,1852,Celia Imrie,English,UK,R,16000000.0,309.0
Susanne Bier,118.0,369.0,295.0,Omar Benson Miller,1000.0,Drama,Alison Lohman,Things We Lost in the Fire ,1889,Robin Weigert,English,USA,R,16000000.0,418.0
Kenneth Johnson,97.0,34.0,465.0,Annabeth Gish,503.0,Action|Crime|Sci-Fi,Charles Napier,Steel ,3100,Hill Harper,English,USA,PG-13,16000000.0,489.0
James Ivory,135.0,133.0,258.0,Natasha Richardson,898.0,Drama|History|Romance|War,Vanessa Redgrave,The White Countess ,2096,Lynn Redgrave,English,UK,PG-13,16000000.0,708.0
Jessy Terrero,92.0,29.0,618.0,Snoop Dogg,939.0,Comedy,Mo'Nique,Soul Plane ,3935,Tom Arnold,English,USA,R,16000000.0,881.0
Dany Boon,106.0,172.0,27.0,Kad Merad,172.0,Comedy|Romance,Dany Boon,Welcome to the Sticks ,329,Michel Galabru,French,France,,11000000.0,55.0
Amy Heckerling,92.0,143.0,613.0,Justin Kirk,1000.0,Comedy|Horror|Romance,Taylor Negron,Vamps ,3086,Ivan Sergei,English,USA,PG-13,16000000.0,945.0
Tommy Lee Jones,122.0,0.0,567.0,Tim Blake Nelson,883.0,Drama|Western,Barry Corbin,The Homesman ,2896,Miranda Otto,English,USA,R,16000000.0,596.0
Jesse Vaughan,91.0,10.0,574.0,Jenifer Lewis,890.0,Comedy|Drama|Romance|Sport,Vivica A. Fox,Juwanna Mann ,3104,Kevin Pollak,English,USA,PG-13,15600000.0,578.0
,45.0,,15.0,Trond Fausa,422.0,Comedy|Crime|Drama,Steven Van Zandt,Lilyhammer             ,537,Tommy Karlsen,English,Norway,TV-MA,34000000.0,57.0
Wayne Beach,93.0,7.0,922.0,LL Cool J,1000.0,Drama|Mystery|Thriller,Mekhi Phifer,Slow Burn ,4329,Fisher Stevens,English,USA,R,15500000.0,1000.0
Gérard Krawczyk,94.0,7.0,17.0,Ryôko Hirosue,235.0,Action|Comedy|Crime|Drama|Thriller,Carole Bouquet,Wasabi ,303,Michel Muller,French,France,R,15300000.0,46.0
Martin Brest,105.0,102.0,383.0,Ronny Cox,901.0,Action|Comedy|Crime,Judge Reinhold,Beverly Hills Cop ,3464,James Russo,English,USA,R,14000000.0,605.0
Ang Lee,120.0,0.0,5.0,Pei-Pei Cheng,103.0,Action|Drama|Romance,Chen Chang,"Crouching Tiger, Hidden Dragon ",129,Sihung Lung,Mandarin,Taiwan,PG-13,15000000.0,21.0
Ivan Reitman,107.0,425.0,247.0,Tony Jay,742.0,Comedy|Crime,Kelly Preston,Twins ,2151,Hugh O'Brian,English,USA,PG,15000000.0,384.0
Howard Zieff,109.0,6.0,271.0,Albert Brooks,1000.0,Comedy|War,Eileen Brennan,Private Benjamin ,2419,Alan Oppenheimer,English,USA,R,10000000.0,745.0
Andrés Muschietti,100.0,127.0,250.0,Megan Charpentier,1000.0,Fantasy|Horror,Javier Botet,Mama ,1949,Isabelle Nélisse,English,Canada,PG-13,20000000.0,340.0
Jeff Tremaine,102.0,79.0,27.0,Georgina Cates,925.0,Comedy,Jackson Nicoll,Bad Grandpa ,1018,Grasie Mercedes,English,USA,R,15000000.0,38.0
Stephen Frears,94.0,350.0,39.0,Sylvia Syms,326.0,Biography|Drama,Roger Allam,The Queen ,486,Alex Jennings,English,UK,PG-13,9800000.0,48.0
Simon West,87.0,165.0,383.0,Tessa Thompson,1000.0,Horror|Thriller,Madeline Carroll,When a Stranger Calls ,2452,Brian Geraghty,English,USA,PG-13,15000000.0,431.0
Shawn Levy,88.0,189.0,799.0,Donald Faison,934.0,Adventure|Comedy|Family,Frankie Muniz,Big Fat Liar ,3707,Lee Majors,English,USA,PG,15000000.0,927.0
Jim Fall,94.0,13.0,566.0,Adam Lamberg,925.0,Adventure|Comedy|Family|Music|Romance,Clayton Snyder,The Lizzie McGuire Movie ,3423,Alex Borstein,English,USA,PG,17000000.0,738.0
John Whitesell,86.0,14.0,685.0,Regina Hall,833.0,Comedy|Crime,Greg Grunberg,Malibu's Most Wanted ,4435,Blair Underwood,English,USA,PG-13,16000000.0,807.0
Rob Zombie,119.0,0.0,593.0,Tyler Mane,908.0,Horror,Scout Taylor-Compton,Halloween II ,3226,Margot Kidder,English,USA,R,15000000.0,764.0
Dennis Iliadis,114.0,29.0,616.0,Monica Potter,956.0,Crime|Horror|Thriller,Tony Goldwyn,The Last House on the Left ,3861,Martha MacIsaac,English,USA,R,15000000.0,878.0
Clare Kilner,90.0,6.0,458.0,Debra Messing,1000.0,Comedy|Romance,Jack Davenport,The Wedding Date ,2666,Holland Taylor,English,USA,PG-13,15000000.0,650.0
Sara Sugarman,89.0,10.0,231.0,Carol Kane,811.0,Comedy|Family|Music|Romance,Adam Garcia,Confessions of a Teenage Drama Queen ,2167,Glenne Headly,English,Germany,PG,15000000.0,636.0
Nicholas Hytner,111.0,13.0,106.0,Tim Daly,818.0,Comedy|Drama|Romance,Liam Aiken,The Object of My Affection ,1450,Kali Rocha,English,USA,R,15000000.0,511.0
Thomas Carter,115.0,49.0,100.0,Matthew Daddario,116.0,Drama|Family|Sport,Jessie T. Usher,When the Game Stands Tall ,525,Ser'Darius Blain,English,USA,PG,15000000.0,110.0
Wayne Wang,106.0,61.0,649.0,Luke Benward,907.0,Comedy|Drama|Family,Cicely Tyson,Because of Winn-Dixie ,3462,Eva Marie Saint,English,USA,PG,14000000.0,807.0
Gina Prince-Bythewood,124.0,107.0,865.0,Sanaa Lathan,1000.0,Drama|Romance|Sport,Alfre Woodard,Love & Basketball ,5135,Omar Epps,English,USA,PG-13,15000000.0,886.0
George Armitage,107.0,5.0,141.0,Michael Cudlitz,893.0,Action|Comedy|Crime|Romance|Thriller,Minnie Driver,Grosse Pointe Blank ,2044,Mitchell Ryan,English,USA,R,15000000.0,822.0
Joe Berlinger,90.0,31.0,162.0,Erica Leerhsen,193.0,Adventure|Fantasy|Horror|Mystery|Thriller,Kim Director,Book of Shadows: Blair Witch 2 ,608,Kurt Loder,English,USA,R,15000000.0,184.0
Andrew Fleming,101.0,26.0,266.0,Rachel True,838.0,Drama|Fantasy|Horror|Thriller,Christine Taylor,The Craft ,1812,Brenda Strong,English,USA,R,15000000.0,328.0
Elizabeth Allen Rosenbaum,103.0,20.0,125.0,Hutch Dano,512.0,Adventure|Comedy|Family|Fantasy,Sierra McCormick,Ramona and Beezus ,1002,Jason Spevack,English,USA,G,15000000.0,316.0
Robert Harmon,94.0,11.0,232.0,Rosanna Arquette,1000.0,Action|Crime|Drama|Romance|Thriller,Kieran Culkin,Nowhere to Run ,2210,Joss Ackland,English,USA,R,15000000.0,605.0
Michael Mayer,95.0,15.0,461.0,Danny Pino,1000.0,Adventure|Drama|Family,Alison Lohman,Flicka ,3845,Tim McGraw,English,USA,PG,15000000.0,786.0
Martin Weisz,89.0,7.0,399.0,Daniella Alonso,919.0,Horror,Jeff Kober,The Hills Have Eyes II ,2559,Jacob Vargas,English,USA,R,15000000.0,557.0
John Ottman,97.0,83.0,579.0,Joey Lawrence,912.0,Horror|Mystery|Thriller,Loretta Devine,Urban Legends: Final Cut ,2682,Jacinda Barrett,English,USA,R,14000000.0,786.0
Jay Russell,90.0,13.0,613.0,Sissy Spacek,882.0,Drama|Family|Fantasy|Romance,William Hurt,Tuck Everlasting ,2661,Jonathan Jackson,English,USA,PG,15000000.0,874.0
John Bonito,92.0,8.0,129.0,Firass Dirani,472.0,Action|Drama|Thriller,Kelly Carlson,The Marine ,1045,Drew Powell,English,USA,PG-13,20000000.0,239.0
Peter Atencio,100.0,10.0,415.0,Will Forte,826.0,Action|Comedy,Nia Long,Keanu ,2958,Keegan-Michael Key,English,USA,R,15000000.0,622.0
David Nutter,84.0,119.0,918.0,Ethan Embry,989.0,Horror|Mystery|Sci-Fi|Thriller,Bruce Greenwood,Disturbing Behavior ,4660,Katharine Isabelle,English,Australia,R,15000000.0,982.0
Roger Donaldson,108.0,79.0,537.0,Akie Kotabe,775.0,Action|Crime|Thriller,Luke Bracey,The November Man ,3033,Will Patton,English,USA,R,15000000.0,614.0
Stephan Elliott,109.0,11.0,159.0,Patrick Bergin,471.0,Drama|Mystery|Thriller,Jason Priestley,Eye of the Beholder ,1069,Geneviève Bujold,English,Canada,R,15000000.0,308.0
Mark L. Lester,114.0,73.0,563.0,George C. Scott,695.0,Action|Horror|Sci-Fi|Thriller,Heather Locklear,Firestarter ,3444,David Keith,English,USA,R,15000000.0,654.0
Tom Green,87.0,374.0,484.0,Harland Williams,826.0,Comedy,Rip Torn,Freddy Got Fingered ,2689,Eddie Kaye Thomas,English,USA,R,15000000.0,503.0
Mike Nawrocki,85.0,12.0,23.0,Cam Clarke,354.0,Adventure|Animation|Comedy|Family,Yuri Lowenthal,The Pirates Who Don't Do Anything: A VeggieTales Movie ,568,Phil Vischer,English,USA,G,15000000.0,173.0
Douglas Aarniokoski,101.0,36.0,377.0,Adrian Paul,1000.0,Action|Adventure|Fantasy|Sci-Fi,Christopher Lambert,Highlander: Endgame ,2764,Adam Copeland,English,USA,R,15000000.0,786.0
Bryan Barber,121.0,16.0,526.0,Faizon Love,907.0,Crime|Drama|Musical|Romance,Cicely Tyson,Idlewild ,3633,Bobb'e J. Thompson,English,USA,R,15000000.0,585.0
Drew Barrymore,111.0,0.0,727.0,Jimmy Fallon,796.0,Drama|Sport,Daniel Stern,Whip It ,2633,Alia Shawkat,English,USA,PG-13,15000000.0,787.0
James Foley,97.0,164.0,308.0,Brian Van Holt,436.0,Crime|Thriller,Louis Lombardi,Confidence ,1172,Leland Orser,English,USA,R,15000000.0,324.0
Irwin Winkler,125.0,34.0,65.0,Keith Allen,427.0,Biography|Drama|Music|Musical,Kevin McNally,De-Lovely ,729,Sandra Nelson,English,USA,PG-13,20000000.0,66.0
Steve Gomer,76.0,9.0,47.0,Kyla Pratt,595.0,Adventure|Family,Trevor Morgan,Barney's Great Adventure ,1139,Shirley Douglas,English,Canada,G,15000000.0,417.0
Dean Parisot,91.0,23.0,629.0,Jake Busey,925.0,Comedy|Drama|Romance,Catherine O'Hara,Home Fries ,2913,Shelley Duvall,English,USA,PG-13,15000000.0,660.0
Mark Piznarski,96.0,4.0,670.0,Chris Klein,989.0,Drama|Romance,Bruce Greenwood,Here on Earth ,3142,Elaine Hendrix,English,USA,PG-13,15000000.0,841.0
Sean McNamara,103.0,80.0,782.0,Rebecca De Mornay,1000.0,Family|Music|Romance,Oliver James,Raise Your Voice ,4676,Jason Ritter,English,USA,PG,15000000.0,872.0
Ron Shelton,118.0,41.0,274.0,Dash Mihok,556.0,Crime|Drama|Romance|Thriller,Khandi Alexander,Dark Blue ,1873,Michael Michele,English,USA,R,15000000.0,463.0
Mort Nathan,97.0,2.0,461.0,Lin Shaye,890.0,Comedy,Vivica A. Fox,Boat Trip ,3161,Bob Gunton,English,USA,R,20000000.0,852.0
Martin McDonagh,107.0,454.0,39.0,Anna Madeley,65.0,Comedy|Crime|Drama,Elizabeth Berrington,In Bruges ,173,Eric Godon,English,UK,R,15000000.0,49.0
Tina Gordon Chism,95.0,24.0,426.0,S. Epatha Merkerson,931.0,Comedy|Romance,Tyler James Williams,Peeples ,3322,Diahann Carroll,English,USA,PG-13,15000000.0,539.0
Mary Lambert,105.0,52.0,275.0,Susan Ward,477.0,Drama|Mystery|Thriller,Matthew Settle,The In Crowd ,2312,A.J. Buckley,English,USA,PG-13,15000000.0,397.0
Tommy Lee Jones,107.0,0.0,289.0,Dwight Yoakam,572.0,Adventure|Crime|Drama|Mystery|Western,Levon Helm,Three Burials ,1627,Guillermo Arriaga,English,France,R,15000000.0,324.0
Rodman Flender,92.0,6.0,577.0,Fred Willard,890.0,Comedy|Fantasy|Horror|Thriller,Vivica A. Fox,Idle Hands ,3654,Elden Henson,English,USA,R,20000000.0,729.0
Brad Anderson,111.0,122.0,25.0,Eduardo Noriega,918.0,Crime|Drama|Mystery|Thriller,Thomas Kretschmann,Transsiberian ,1252,Mac McDonald,English,Spain,R,15000000.0,278.0
Michael Chapman,98.0,70.0,90.0,Pamela Reed,876.0,Adventure|Drama|Fantasy,Curtis Armstrong,The Clan of the Cave Bear ,1351,Mike Muscat,English,USA,R,15000000.0,324.0
Antonio Banderas,111.0,0.0,617.0,Elizabeth Perkins,783.0,Comedy|Crime|Drama,Meat Loaf,Crazy in Alabama ,4834,Noah Emmerich,English,USA,PG-13,15000000.0,664.0
Pierre Morel,84.0,180.0,58.0,Cyril Raffaelli,510.0,Action|Crime|Thriller,David Belle,District B13 ,962,Dany Verissimo-Petit,French,France,R,12000000.0,297.0
Hsiao-Hsien Hou,105.0,141.0,56.0,Chen Chang,1000.0,Action|Drama,Qi Shu,The Assassin ,1172,Satoshi Tsumabuki,Mandarin,Taiwan,Not Rated,15000000.0,103.0
Gregor Jordan,98.0,34.0,730.0,Scott Glenn,936.0,Comedy|Crime|Drama|Thriller|War,Dean Stockwell,Buffalo Soldiers ,3578,Leon,English,UK,R,15000000.0,826.0
Russell Mulcahy,88.0,85.0,40.0,Gina Bellman,825.0,Action|Drama|Thriller,Christopher Heyerdahl,Silent Trigger ,1432,Conrad Dunn,English,Canada,R,9000000.0,476.0
Darrell Roodt,104.0,36.0,2.0,Wendy Crewson,549.0,Biography|Drama|History,Jennifer Hudson,Winnie Mandela ,801,Aubrey Poo,English,South Africa,R,15000000.0,248.0
Stefan Ruzowitzky,105.0,24.0,125.0,Udo Kier,776.0,Action|Comedy|Drama|War,Eddie Izzard,All the Queen's Men ,1732,Edward Fox,English,Germany,PG-13,25000000.0,595.0
Jake Paltrow,93.0,17.0,66.0,Gael Le Cornec,1000.0,Comedy|Drama|Fantasy|Music|Romance,Stephen Graham,The Good Night ,1245,Keith Allen,English,USA,R,15000000.0,165.0
Gabe Ibáñez,109.0,19.0,537.0,Robert Forster,1000.0,Action|Sci-Fi|Thriller,Birgitte Hjort Sørensen,Automata ,2829,Melanie Griffith,English,Bulgaria,R,7000000.0,889.0
Gerry Lively,105.0,93.0,51.0,Lucy Gaskell,179.0,Action|Adventure|Fantasy,Bruce Payne,Dungeons & Dragons: Wrath of the Dragon God ,363,Steven Elder,English,Germany,Not Rated,15000000.0,55.0
Daniele Luchetti,98.0,6.0,50.0,Rodrigo De la Serna,61.0,Biography,Maximilian Dirr,Chiamatemi Francesco - Il Papa della gente ,192,Ferdinando Vetere,Spanish,Italy,,15000000.0,57.0
Tung-Shing Yee,119.0,3.0,19.0,Daniel Wu,556.0,Action|Crime|Drama|Thriller,Bingbing Fan,Shinjuku Incident ,996,Yasuaki Kurata,Mandarin,Hong Kong,R,15000000.0,353.0
Julien Temple,124.0,67.0,303.0,Dexter Fletcher,631.0,Biography|Drama,Samantha Morton,Pandaemonium ,1585,Linus Roache,English,UK,PG-13,15000000.0,452.0
Gilles Paquet-Brenner,111.0,15.0,121.0,Aidan Quinn,1000.0,Drama|War,Kristin Scott Thomas,Sarah's Key ,2140,Arben Bajraktaraj,French,France,PG-13,10000000.0,767.0
Peter Cousens,94.0,5.0,124.0,David Rasche,467.0,Drama|Family|Music,Sharon Leal,Freedom ,994,Bart Shatto,English,USA,R,14500000.0,220.0
Danny Boyle,120.0,0.0,40.0,Saurabh Shukla,668.0,Drama|Romance,Anil Kapoor,Slumdog Millionaire ,820,Ayush Mahesh Khedekar,English,UK,R,15000000.0,56.0
Adrian Lyne,119.0,213.0,249.0,Lois Smith,886.0,Drama|Romance|Thriller,Fred Gwynne,Fatal Attraction ,1639,Anne Archer,English,USA,R,14000000.0,276.0
John Cornell,108.0,5.0,57.0,Linda Kozlowski,442.0,Action|Adventure|Comedy,Paul Hogan,Crocodile Dundee II ,717,John Meillon,English,Australia,PG,15800000.0,162.0
Vidhu Vinod Chopra,101.0,34.0,277.0,Chris Marquette,892.0,Action|Crime|Drama|Mystery|Thriller,María Valverde,Broken Horses ,2055,Chad Bishop,English,USA,R,15000000.0,355.0
Jon Turteltaub,98.0,226.0,496.0,Leon,953.0,Adventure|Comedy|Family|Sport,Doug E. Doug,Cool Runnings ,2496,Malik Yoba,English,USA,PG,15000000.0,730.0
Ole Bornedal,92.0,30.0,309.0,Madison Davenport,941.0,Horror|Thriller,Kyra Sedgwick,The Possession ,2348,Natasha Calis,English,USA,PG-13,14000000.0,459.0
Sylvain White,109.0,41.0,748.0,Laz Alonso,997.0,Drama|Music|Romance,Chris Brown,Stomp the Yard ,3544,Harry Lennix,English,USA,PG-13,14000000.0,826.0
Lewis Gilbert,123.0,43.0,238.0,Desmond Llewelyn,456.0,Action|Adventure|Sci-Fi|Thriller,Caroline Munro,The Spy Who Loved Me ,1326,Barbara Bach,English,UK,PG,14000000.0,244.0
Jamie Blanks,99.0,9.0,648.0,Loretta Devine,975.0,Horror|Mystery|Thriller,Alicia Witt,Urban Legend ,3500,Julian Richings,English,USA,R,14000000.0,912.0
Randal Kleiser,107.0,116.0,25.0,Klaus Maria Brandauer,327.0,Adventure|Drama,Seymour Cassel,White Fang ,552,Susan Hogan,English,USA,PG,14000000.0,172.0
Mike Nawrocki,82.0,12.0,8.0,Mike Nawrocki,23.0,Adventure|Animation|Comedy|Drama|Family|Musical,Phil Vischer,Jonah: A VeggieTales Movie ,49,Shelby Vischer,English,USA,G,14000000.0,12.0
John Singleton,109.0,309.0,279.0,Khandi Alexander,592.0,Drama|Romance,Janet Jackson,Poetic Justice ,1620,Maya Angelou,English,USA,R,14000000.0,556.0
Kevin Bray,95.0,10.0,111.0,Roger Guenveur Smith,706.0,Action|Comedy|Crime|Thriller,Mike Epps,All About the Benjamins ,1421,Gino Salvano,English,USA,R,14000000.0,266.0
Wes Craven,100.0,0.0,364.0,W. Earl Brown,723.0,Comedy|Fantasy|Horror|Romance,John Witherspoon,Vampire in Brooklyn ,2348,Allen Payne,English,USA,R,20000000.0,422.0
John Boorman,118.0,128.0,467.0,Richard Burton,931.0,Horror,Linda Blair,Exorcist II: The Heretic ,2704,Ned Beatty,English,USA,R,14000000.0,726.0
Courtney Solomon,91.0,31.0,50.0,James D'Arcy,874.0,Horror|Mystery|Thriller,Sissy Spacek,An American Haunting ,1608,Vernon Dobtcheff,English,UK,PG-13,14000000.0,613.0
David Zucker,90.0,119.0,636.0,Tyler Labine,869.0,Comedy|Romance,Carmen Electra,My Boss's Daughter ,3007,Molly Shannon,English,USA,PG-13,14000000.0,779.0
Rick Famuyiwa,103.0,44.0,625.0,Lance Gross,953.0,Comedy|Romance,America Ferrera,Our Family Wedding ,3299,Lupe Ontiveros,English,USA,PG-13,14000000.0,849.0
Franco Zeffirelli,117.0,160.0,55.0,Joan Plowright,718.0,Comedy|Drama|War,Lily Tomlin,Tea with Mussolini ,1148,Paolo Seganti,English,Italy,PG,12000000.0,330.0
Tom Holland,93.0,85.0,514.0,Bethany Joy Lenz,1000.0,Fantasy|Horror,Joe Mantegna,Thinner ,2777,Kari Wuhrer,English,USA,R,8500000.0,855.0
Spike Lee,115.0,0.0,534.0,Delroy Lindo,1000.0,Comedy|Drama,Alfre Woodard,Crooklyn ,3267,Isaiah Washington,English,USA,PG-13,14000000.0,848.0
James Isaac,85.0,52.0,489.0,Kane Hodder,1000.0,Action|Horror|Sci-Fi|Thriller,Peter Mensah,Jason X ,3050,Lexa Doig,English,USA,R,11000000.0,935.0
Shawn Levy,88.0,189.0,799.0,Donald Faison,934.0,Adventure|Comedy|Family,Frankie Muniz,Big Fat Liar ,3707,Lee Majors,English,USA,PG,15000000.0,927.0
