director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes,num_critic_for_reviews,gross,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes,genre_Drama,genre_Comedy,genre_Romance,genre_Thriller,genre_Crime,genre_Action,genre_Adventure,genre_Horror,genre_Family,genre_Fantasy,genre_other,profit,pop_est,gdp_md,actor_1_degree,actor_1_closeness,actor_1_betweenness,actor_2_degree,actor_2_closeness,actor_2_betweenness,actor_3_degree,actor_3_closeness,actor_3_betweenness
John Madden,113.0,108.0,22.0,Jesper Christensen,1000.0,"['Drama', 'Thriller']",Tom Wilkinson,The Debt ,1136,Romi Aboulafia,English,USA,R,20000000.0,100.0,258.0,31146570,55441,165.0,6.9,0,True,False,False,True,False,False,False,False,False,False,False,11146570.0,328239523.0,21433226.0,10.0,0.06866868125703536,0.0036026820705558904,2.0,0.06065245823446201,0.0,2.0,0.06065245823446201,0.0
Eric Valette,87.0,2.0,270.0,Jason Beghe,741.0,"['Horror', 'Mystery']",Johnny Lewis,One Missed Call ,1834,Margaret Cho,English,Japan,PG-13,27000000.0,297.0,141.0,26876529,26624,189.0,3.9,0,False,False,False,False,False,False,False,True,False,False,True,-123471.0,126264931.0,5081769.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
John Schlesinger,101.0,154.0,497.0,Beverly D'Angelo,1000.0,"['Crime', 'Drama', 'Thriller']",Joe Mantegna,Eye for an Eye ,3174,Philip Baker Hall,English,USA,R,20000000.0,816.0,31.0,53146000,9845,77.0,6.1,613,True,False,False,True,True,False,False,False,False,False,False,33146000.0,328239523.0,21433226.0,10.0,0.05925490909516469,0.005576300149990317,2.0,0.054437779600102834,0.0,6.0,0.05714696134864202,0.0020312802747782014
Andrew Fleming,99.0,26.0,650.0,Laura Harring,720.0,"['Comedy', 'Crime', 'Family', 'Mystery', 'Romance', 'Thriller']",Kay Panabaker,Nancy Drew ,3327,Tate Donovan,English,USA,PG,20000000.0,669.0,93.0,25584685,15877,102.0,5.9,590,False,True,True,True,True,False,False,False,True,False,True,5584685.0,328239523.0,21433226.0,4.0,0.062224883697026855,0.0018185508422975442,4.0,0.055589823437234884,0.0009108218079194332,2.0,0.05557972721067528,0.0
William Brent Bell,75.0,19.0,806.0,Frankie Muniz,1000.0,"['Horror', 'Thriller']",Adam Goldberg,Stay Alive ,3590,Samaire Armstrong,English,USA,PG-13,9000000.0,934.0,112.0,23078294,25870,281.0,5.1,0,False,False,False,True,False,False,False,True,False,False,False,14078294.0,328239523.0,21433226.0,2.0,0.07410630294756702,0.0,8.0,0.08205442499583805,0.008787377274934689,4.0,0.08104395604395605,0.002774996298806338
Anthony Bell,90.0,0.0,518.0,Larry Miller,681.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Romance']",Kevin Sussman,Alpha and Omega ,2486,Christine Lakin,English,USA,PG,20000000.0,611.0,84.0,25077977,10986,84.0,5.3,0,False,True,True,False,False,False,True,False,True,False,True,5077977.0,328239523.0,21433226.0,6.0,0.08387610744743815,0.0034617512645869508,14.0,0.09472898251725059,0.030305397220649413,2.0,0.08059572768553544,0.0
Henry Joost,96.0,24.0,374.0,Marc John Jefferies,646.0,"['Adventure', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",Samira Wiley,Nerve ,1780,Emily Meade,English,USA,PG-13,20000000.0,441.0,86.0,28876924,4303,35.0,7.1,0,False,False,False,True,True,False,True,False,False,False,True,8876924.0,328239523.0,21433226.0,2.0,0.001958041958041958,0.0,2.0,0.001958041958041958,0.0,4.0,0.002692307692307692,9.278320623967061e-06
Howard Deutch,112.0,41.0,490.0,Taran Killam,1000.0,"['Comedy', 'Romance']",Dane Cook,My Best Friend's Girl ,3301,Riki Lindhome,English,USA,R,40000000.0,500.0,80.0,19151864,36983,100.0,5.9,0,False,True,True,False,False,False,False,False,False,False,False,-20848136.0,328239523.0,21433226.0,8.0,0.07548642773112434,0.007480532367612299,2.0,0.0659103980232561,0.0,2.0,0.0659103980232561,0.0
Garry Marshall,113.0,0.0,949.0,Zachary Gordon,995.0,"['Comedy', 'Drama']",Hector Elizondo,Georgia Rule ,4039,Jane Fonda,English,USA,R,20000000.0,975.0,88.0,18882880,20539,125.0,5.9,681,True,True,False,False,False,False,False,False,False,False,False,-1117120.0,328239523.0,21433226.0,4.0,0.07626715963164563,0.004074342543999536,7.0,0.06660615475502842,0.003179177902133047,2.0,0.06655545411526273,0.0
Steve Rash,98.0,15.0,281.0,Adam Arkin,691.0,['Comedy'],Mako,Under the Rainbow ,1761,Billy Barty,English,USA,PG,20000000.0,374.0,13.0,8500000,2061,34.0,5.4,501,False,True,False,False,False,False,False,False,False,False,False,-11500000.0,328239523.0,21433226.0,8.0,0.07484945041506127,0.01491467730532358,4.0,0.0655363482218606,0.003624730590429799,2.0,0.06548025634363497,0.0
Mark Steven Johnson,114.0,160.0,271.0,Jan Hooks,1000.0,"['Comedy', 'Drama', 'Family']",Oliver Platt,Simon Birch ,1816,Dana Ivey,English,USA,PG,30000000.0,367.0,60.0,18252684,18366,219.0,6.9,0,True,True,False,False,False,False,False,False,True,False,False,-11747316.0,328239523.0,21433226.0,12.0,0.08259702510714657,0.013757745454000946,2.0,0.0712673446720955,0.0,2.0,0.0712673446720955,0.0
Todd Phillips,108.0,480.0,579.0,Sarah Silverman,970.0,['Comedy'],Jon Heder,School for Scoundrels ,4374,Jacinda Barrett,English,USA,PG-13,20000000.0,931.0,110.0,17803796,26100,97.0,5.9,484,False,True,False,False,False,False,False,False,False,False,False,-2196204.0,328239523.0,21433226.0,4.0,0.07447602288196106,0.00598037983592797,6.0,0.08417603576453804,0.010398179204707902,4.0,0.0779673829355358,0.0021884424443028216
Frank Nissen,68.0,0.0,253.0,Brenda Blethyn,304.0,"['Animation', 'Family', 'Fantasy', 'Mystery']",Kath Soucie,Pooh's Heffalump Movie ,861,John Fiedler,English,USA,G,20000000.0,286.0,45.0,18081626,4180,32.0,6.4,264,False,False,False,False,False,False,False,False,True,True,True,-1918374.0,328239523.0,21433226.0,3.0,0.0015698587127158557,5.798950389979413e-07,4.0,0.0018315018315018315,2.3195801559917654e-06,3.0,0.0015698587127158557,5.798950389979413e-07
Marc Forster,128.0,395.0,161.0,Shaun Toub,283.0,['Drama'],Mustafa Haidari,The Kite Runner ,904,Khalid Abdalla,Dari,USA,PG-13,20000000.0,206.0,201.0,15797907,68119,230.0,7.6,0,True,False,False,False,False,False,False,False,False,False,False,-4202093.0,328239523.0,21433226.0,2.0,0.0013186813186813187,0.0,4.0,0.001978021978021978,3.092773541322354e-06,2.0,0.0013186813186813187,0.0
Paul Abascal,84.0,2.0,472.0,Tom Hollander,787.0,"['Action', 'Crime', 'Drama', 'Thriller']",Cole Hauser,Paparazzi ,2915,Kelly Carlson,English,USA,PG-13,20000000.0,555.0,77.0,15712072,13210,138.0,5.8,269,True,False,False,True,True,True,False,False,False,False,False,-4287928.0,328239523.0,21433226.0,6.0,0.05765840377239341,0.002726279876675655,2.0,0.05190772250393996,0.0,4.0,0.05191652863211096,0.0009108218079194332
Chris Koch,101.0,13.0,499.0,Lochlyn Munro,651.0,"['Comedy', 'Romance']",Thomas Lennon,A Guy Thing ,2698,James Brolin,English,USA,PG-13,20000000.0,555.0,81.0,15408822,14147,92.0,5.6,401,False,True,True,False,False,False,False,False,False,False,False,-4591178.0,328239523.0,21433226.0,8.0,0.0780967150751507,0.006956300310987008,6.0,0.07780879176760185,0.004956669743277528,8.0,0.07537487143398473,0.004963368927038502
Amy Heckerling,98.0,143.0,153.0,Robert Miano,302.0,"['Comedy', 'Romance']",Andy Dick,Loser ,1189,Zak Orth,English,USA,PG-13,20000000.0,216.0,81.0,15464026,23076,158.0,5.3,1000,False,True,True,False,False,False,False,False,False,False,False,-4535974.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Jason Friedberg,88.0,82.0,329.0,Tony Cox,869.0,['Comedy'],Carmen Electra,Disaster Movie ,2857,Ike Barinholtz,English,USA,PG-13,25000000.0,624.0,111.0,14174654,74945,359.0,1.9,0,False,True,False,False,False,False,False,False,False,False,False,-10825346.0,328239523.0,21433226.0,6.0,0.0718530119798023,0.006656972238577966,4.0,0.06320156506030113,0.002723187103134333,2.0,0.06316243096428856,0.0
Barry Levinson,99.0,272.0,62.0,Ariel Gade,1000.0,['Comedy'],Amy Poehler,Envy ,1189,Sam Lerner,English,USA,PG-13,40000000.0,87.0,76.0,12181484,26390,176.0,4.8,713,False,True,False,False,False,False,False,False,False,False,False,-27818516.0,328239523.0,21433226.0,10.0,0.08573244936881301,0.012747716204771938,4.0,0.0743674308680384,0.002044519243014269,2.0,0.073847002418431,0.0
Michael O. Sajbel,123.0,6.0,85.0,Tiffany Dupont,541.0,"['Biography', 'Drama', 'History']",James Callis,One Night with the King ,908,Nimrat Kaur,English,USA,PG,20000000.0,249.0,36.0,13391174,5796,177.0,6.3,0,True,False,False,False,False,False,False,False,False,False,True,-6608826.0,328239523.0,21433226.0,2.0,0.001221001221001221,0.0,4.0,0.0018315018315018315,2.3195801559917654e-06,2.0,0.001221001221001221,0.0
Walter Hill,94.0,394.0,565.0,Wes Studi,922.0,"['Action', 'Crime', 'Drama', 'Sport']",Fisher Stevens,Undisputed ,2880,Jon Seda,English,USA,R,20000000.0,855.0,64.0,12398628,21542,88.0,6.1,977,True,False,False,False,True,True,False,False,False,False,True,-7601372.0,328239523.0,21433226.0,6.0,0.0868147455381498,0.005686977272091357,2.0,0.07518043926347576,0.0,4.0,0.07626715963164563,0.003233629137627515
David Koepp,102.0,192.0,31.0,Dequina Moore,346.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Aasif Mandvi,Ghost Town ,500,Jordan Carlos,English,USA,PG-13,20000000.0,41.0,210.0,13214030,60516,147.0,6.7,0,True,True,True,False,False,False,False,False,False,True,False,-6785970.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Renny Harlin,108.0,212.0,347.0,Ashley Scott,969.0,"['Action', 'Crime', 'Thriller']",Taylor Cole,12 Rounds ,2799,Nick Gomez,English,USA,PG-13,22000000.0,794.0,113.0,12232937,22823,113.0,5.6,0,False,False,False,True,True,True,False,False,False,False,False,-9767063.0,328239523.0,21433226.0,2.0,0.0011721611721611722,0.0,4.0,0.0017582417582417582,1.546386770661177e-06,2.0,0.0011721611721611722,0.0
Charles T. Kanganis,93.0,18.0,181.0,Dustin Nguyen,400.0,"['Action', 'Comedy', 'Family']",Victor Wong,3 Ninjas Kick Back ,1151,Don Stark,English,USA,PG,20000000.0,220.0,5.0,11784000,6701,26.0,4.3,444,False,True,False,False,False,True,False,False,True,False,False,-8216000.0,328239523.0,21433226.0,6.0,0.0026373626373626374,4.639160311983531e-06,2.0,0.0015824175824175823,0.0,2.0,0.0015824175824175823,0.0
James Wan,111.0,0.0,725.0,Kelly Preston,856.0,"['Action', 'Crime', 'Thriller']",Aisha Tyler,Death Sentence ,3309,Edi Gathegi,English,USA,R,20000000.0,742.0,166.0,9525276,60156,299.0,6.8,0,False,False,False,True,True,True,False,False,False,False,False,-10474724.0,328239523.0,21433226.0,2.0,0.061760237744092436,0.0,8.0,0.07009207009207011,0.004262216773307257,2.0,0.061760237744092436,0.0
Bob Clark,88.0,84.0,177.0,Vanessa Angel,650.0,"['Comedy', 'Family', 'Sci-Fi']",Scott Baio,Superbabies: Baby Geniuses 2 ,1343,Peter Wingfield,English,Germany,PG,20000000.0,384.0,32.0,9109322,25371,129.0,1.9,0,False,True,False,False,False,False,False,False,True,False,True,-10890678.0,83132799.0,3861123.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Les Mayfield,83.0,10.0,69.0,Susie Essman,688.0,"['Action', 'Comedy', 'Crime']",Miguel Ferrer,The Man ,1019,Gigi Rice,English,Germany,PG-13,33000000.0,99.0,72.0,8326035,21933,76.0,5.5,676,False,True,False,False,True,True,False,False,False,False,False,-24673965.0,83132799.0,3861123.0,4.0,0.07672608199121927,0.0009108218079194332,2.0,0.06685351786389471,0.0,2.0,0.06685351786389471,0.0
Les Mayfield,91.0,10.0,436.0,Will Patton,716.0,"['Action', 'Comedy', 'Crime']",Callum Rennie,Code Name: The Cleaner ,2700,Cedric the Entertainer,English,USA,PG-13,20000000.0,537.0,53.0,8104069,9785,26.0,4.5,233,False,True,False,False,True,True,False,False,False,False,False,-11895931.0,328239523.0,21433226.0,2.0,0.07086302605580133,0.0,6.0,0.07136706577005085,0.0028603524003506615,10.0,0.08168209743012893,0.00958996420550827
Michael Lembeck,108.0,54.0,463.0,Nia Vardalos,786.0,"['Comedy', 'Crime', 'Music']",Debbie Reynolds,Connie and Carla ,2730,Dash Mihok,English,USA,PG-13,20000000.0,567.0,76.0,8054280,6838,117.0,6.3,924,False,True,False,False,True,False,False,False,False,False,True,-11945720.0,328239523.0,21433226.0,4.0,0.07656291669301428,0.0007737309388270591,6.0,0.07984917887070529,0.005285841501837901,10.0,0.08570843804004426,0.015876615275322088
Dave Borthwick,77.0,3.0,593.0,Kylie Minogue,787.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Jimmy Fallon,Doogal ,2185,Jon Stewart,English,USA,G,20000000.0,690.0,31.0,7382993,3851,114.0,2.8,346,False,True,False,False,False,False,True,False,True,True,True,-12617007.0,328239523.0,21433226.0,4.0,0.0017582417582417582,1.546386770661177e-06,2.0,0.0011721611721611722,0.0,2.0,0.0011721611721611722,0.0
Benson Lee,110.0,9.0,826.0,Caity Lotz,997.0,"['Drama', 'Music']",Chris Brown,Battle of the Year ,3177,Laz Alonso,English,USA,PG-13,20000000.0,941.0,65.0,8888355,7894,25.0,5.0,0,True,False,False,False,False,False,False,False,False,False,True,-11111645.0,328239523.0,21433226.0,5.0,0.08652020865761324,0.0014797545555392106,2.0,0.0741781548956437,0.0,5.0,0.08079788198600081,0.0007888636921951917
David Zucker,83.0,119.0,633.0,Geoffrey Arend,885.0,"['Comedy', 'Fantasy']",Chriss Anglin,An American Carol ,2907,Gary Coleman,English,USA,PG-13,12000000.0,816.0,45.0,7001720,8560,205.0,4.3,797,False,True,False,False,False,False,False,False,False,True,False,-4998280.0,328239523.0,21433226.0,2.0,0.04375180184744843,0.0,4.0,0.047774877530556245,0.0009108218079194332,2.0,0.04375180184744843,0.0
Glen Morgan,100.0,17.0,86.0,Ty Olsson,669.0,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",Laura Harring,Willard ,1267,Jackie Burroughs,English,Canada,PG-13,22000000.0,429.0,129.0,6852144,15169,213.0,6.2,0,True,False,False,True,False,False,False,True,False,False,True,-15147856.0,37589262.0,1736425.0,4.0,0.055589823437234884,0.0009108218079194332,2.0,0.05021693108335708,0.0,2.0,0.05021693108335708,0.0
Fred Wolf,87.0,29.0,522.0,Ashley Scott,1000.0,"['Adventure', 'Comedy']",Kevin Alejandro,Strange Wilderness ,4218,Jeff Garlin,English,USA,R,20000000.0,794.0,58.0,6563357,18571,120.0,5.3,847,False,True,False,False,False,False,True,False,False,False,False,-13436643.0,328239523.0,21433226.0,2.0,0.0011721611721611722,0.0,4.0,0.0017582417582417582,1.546386770661177e-06,2.0,0.0011721611721611722,0.0
Marc Abraham,119.0,18.0,9.0,Bill Lake,20.0,"['Biography', 'Drama']",Dylan Authors,Flash of Genius ,64,Victoria Learn,English,USA,PG-13,20000000.0,18.0,99.0,4234040,14301,45.0,7.0,0,True,False,False,False,False,False,False,False,False,False,True,-15765960.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Rian Johnson,114.0,0.0,446.0,Maximilian Schell,975.0,"['Adventure', 'Comedy', 'Drama', 'Romance']",Zachary Gordon,The Brothers Bloom ,3014,Nora Zehetner,English,USA,PG-13,20000000.0,877.0,182.0,3519627,41737,105.0,6.9,0,True,True,True,False,False,False,True,False,False,False,False,-16480373.0,328239523.0,21433226.0,7.0,0.06660615475502842,0.003179177902133047,2.0,0.05904910333275022,0.0,4.0,0.0590604994735073,0.0009108218079194332
Jean-Paul Rappeneau,114.0,22.0,413.0,Peter Coyote,572.0,"['Comedy', 'Drama', 'Mystery', 'Romance', 'Thriller', 'War']",Isabelle Adjani,Bon voyage ,1776,Virginie Ledoyen,French,France,PG-13,20000000.0,548.0,69.0,2353728,4293,53.0,6.9,235,True,True,True,True,False,False,False,False,False,False,True,-17646272.0,67059887.0,2715518.0,4.0,0.0721664846178465,0.002974581860719465,8.0,0.08323731212348104,0.009005516874393448,2.0,0.07194592171669872,0.0
Nancy Walker,124.0,42.0,161.0,Randy Jones,801.0,"['Biography', 'Comedy', 'Musical']",Steve Guttenberg,Can't Stop the Music ,1462,Caitlyn Jenner,English,USA,PG,20000000.0,174.0,26.0,2000000,2998,74.0,4.5,1000,False,True,False,False,False,False,False,False,False,False,True,-18000000.0,328239523.0,21433226.0,6.0,0.0026373626373626374,4.639160311983531e-06,2.0,0.0015824175824175823,0.0,2.0,0.0015824175824175823,0.0
John Hillcoat,104.0,214.0,430.0,Noah Taylor,1000.0,"['Crime', 'Drama', 'Western']",Ray Winstone,The Proposition ,2129,Danny Huston,English,Australia,R,2000000.0,509.0,168.0,1900725,43205,232.0,7.4,0,True,False,False,False,True,False,False,False,False,False,True,-99275.0,25364307.0,1396567.0,4.0,0.0017582417582417582,1.546386770661177e-06,2.0,0.0011721611721611722,0.0,2.0,0.0011721611721611722,0.0
Richard Benjamin,80.0,121.0,587.0,Jane Krakowski,836.0,"['Comedy', 'Music']",Damon Wayans,Marci X ,2467,Paula Garcés,English,USA,R,20000000.0,624.0,28.0,1646664,4518,66.0,2.8,241,False,True,False,False,False,False,False,False,False,False,True,-18353336.0,328239523.0,21433226.0,2.0,0.07474889546213435,0.0,6.0,0.08731012211754009,0.007254046936844336,2.0,0.07474889546213435,0.0
Roger Spottiswoode,125.0,55.0,2.0,Guang Li,991.0,"['Drama', 'War']",Radha Mitchell,The Children of Huang Shi ,1003,Matthew Walker,English,Australia,R,40000000.0,10.0,67.0,1027749,8087,33.0,7.1,1000,True,False,False,False,False,False,False,False,False,False,True,-38972251.0,25364307.0,1396567.0,4.0,0.0017582417582417582,1.546386770661177e-06,2.0,0.0011721611721611722,0.0,2.0,0.0011721611721611722,0.0
Matthew Diamond,88.0,12.0,231.0,Garrett Clayton,979.0,"['Adventure', 'Family', 'Fantasy', 'Musical']",Chazz Palminteri,The Oogieloves in the Big Balloon Adventure ,1978,Toni Braxton,English,USA,G,20000000.0,532.0,28.0,1064277,14015,83.0,6.7,831,False,False,False,False,False,False,True,False,True,True,True,-18935723.0,328239523.0,21433226.0,6.0,0.06817152551169035,0.002546929074490119,2.0,0.06026427294643128,0.0,2.0,0.06026427294643128,0.0
Kevin Reynolds,107.0,58.0,324.0,Jason Scott Lee,699.0,"['Action', 'Adventure', 'Drama', 'History', 'Romance']",Esai Morales,Rapa Nui ,1592,Sandrine Holt,English,USA,R,20000000.0,533.0,9.0,305070,3843,25.0,6.4,399,True,False,True,False,False,True,True,False,False,False,True,-19694930.0,328239523.0,21433226.0,6.0,0.06298044412882857,0.0026376179139089126,4.0,0.06350321187424322,0.002009301485743251,2.0,0.05897513548313318,0.0
Mark Rosman,95.0,15.0,528.0,Lin Shaye,1000.0,"['Comedy', 'Family', 'Romance']",Dan Byrd,A Cinderella Story ,3092,Julie Gonzalo,English,USA,PG,20000000.0,852.0,69.0,51431160,62861,232.0,5.9,0,False,True,True,False,False,False,False,False,True,False,False,31431160.0,328239523.0,21433226.0,2.0,0.07018047884920951,0.0,6.0,0.08114065438737321,0.009291143749608773,2.0,0.07018047884920951,0.0
Josh Gordon,101.0,8.0,110.0,Scott Elrod,544.0,"['Comedy', 'Drama', 'Romance']",Caroline Dhavernas,The Switch ,1292,Kelli Barrett,English,USA,PG-13,19000000.0,449.0,181.0,27758465,77987,120.0,6.1,0,True,True,True,False,False,False,False,False,False,False,False,8758465.0,328239523.0,21433226.0,2.0,0.07007601969818596,0.0,4.0,0.08100105294387985,0.0009108218079194332,2.0,0.07007601969818596,0.0
Britt Allcroft,85.0,2.0,402.0,Colm Feore,1000.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",Mara Wilson,Thomas and the Magic Railroad ,2429,Peter Fonda,English,UK,G,19000000.0,539.0,47.0,15911333,2855,119.0,3.6,663,True,True,False,False,False,False,True,False,True,True,False,-3088667.0,66834405.0,2829108.0,4.0,0.0023443223443223443,4.639160311983531e-06,2.0,0.002009419152276295,0.0,6.0,0.0028131868131868135,7.731933853305885e-06
Sean Anders,129.0,51.0,630.0,Michael Cudlitz,948.0,"['Adventure', 'Comedy', 'Romance']",Katrina Bowden,Sex Drive ,4324,Alice Greczyn,English,USA,R,19000000.0,822.0,102.0,8396942,72715,103.0,6.5,0,False,True,True,False,False,False,True,False,False,False,False,-10603058.0,328239523.0,21433226.0,2.0,0.05998078753860801,0.0,4.0,0.0677939694333137,0.0018185508422975442,4.0,0.05999254617172673,0.0009108218079194332
Emile Ardolino,92.0,22.0,0.0,Kyra Nichols,2.0,"['Family', 'Fantasy', 'Music']",Darci Kistler,The Nutcracker ,2,Margaret Tracey,English,USA,G,19000000.0,0.0,10.0,2119994,1153,15.0,5.7,238,False,False,False,False,False,False,False,False,True,True,True,-16880006.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Mike Mitchell,88.0,31.0,489.0,Eddie Griffin,1000.0,"['Comedy', 'Romance']",Amy Poehler,Deuce Bigalow: Male Gigolo ,2604,Bree Turner,English,USA,R,17000000.0,489.0,91.0,65535067,59380,202.0,5.7,0,False,True,True,False,False,False,False,False,False,False,False,48535067.0,328239523.0,21433226.0,10.0,0.08573244936881301,0.012747716204771938,10.0,0.08721059504758565,0.009875218546270784,2.0,0.07750335013852806,0.0
David Bowers,99.0,42.0,557.0,Rachael Harris,975.0,"['Comedy', 'Family']",Zachary Gordon,Diary of a Wimpy Kid: Rodrick Rules ,3567,Fran Kranz,English,USA,PG,21000000.0,569.0,103.0,52691009,18727,45.0,6.6,0,False,True,False,False,False,False,False,False,True,False,False,31691009.0,328239523.0,21433226.0,7.0,0.06660615475502842,0.003179177902133047,3.0,0.059043406911437016,1.9329834633264712e-07,2.0,0.0590377115890765,0.0
