movie_title,duration,genres,language,country,content_rating,budget,genre_Drama,genre_Comedy,genre_Romance,genre_Thriller,genre_Crime,genre_Action,genre_Adventure,genre_Horror,genre_Family,genre_Fantasy,genre_Other,director_name,actor_1_name,actor_2_name,actor_3_name,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,gross,imdb_score,movie_facebook_likes,num_critic_for_reviews,num_voted_users,num_user_for_reviews,gross_margin
Baby Boy ,130.0,Crime|Drama|Romance|Thriller,English,USA,R,16000000.0,True,False,True,True,True,False,False,False,False,False,False,John Singleton,Mo'Nique,Snoop Dogg,Angell Conwell,309.0,939.0,881.0,522.0,3107,28734552.0,6.4,1000,41.0,9566,81.0,0.7959095
Joe Dirt ,91.0,Adventure|Comedy|Drama,English,USA,PG-13,17700000.0,True,True,False,False,False,False,True,False,False,False,False,Dennie Gordon,Brittany Daniel,Erik Per Sullivan,Fred Ward,29.0,861.0,593.0,459.0,2543,27087695.0,5.9,0,78.0,41664,205.0,0.5303782485875707
Double Impact ,110.0,Action|Crime,English,USA,R,15000000.0,False,False,False,False,True,True,False,False,False,False,False,Sheldon Lettich,Bolo Yeung,Alonna Shaw,Kamel Krifa,23.0,633.0,67.0,51.0,874,30102717.0,5.5,0,40.0,28736,72.0,1.0068478
The Women ,114.0,Comedy|Drama,English,USA,PG-13,16500000.0,True,True,False,False,False,False,False,False,False,False,False,Diane English,Jada Pinkett Smith,Debi Mazar,Debra Messing,15.0,851.0,680.0,650.0,3485,26896744.0,4.9,0,124.0,16582,125.0,0.630105696969697
White Oleander ,109.0,Drama,English,USA,PG-13,16000000.0,True,False,False,False,False,False,False,False,False,False,False,Peter Kosminsky,Patrick Fugit,Cole Hauser,Marc Donato,7.0,835.0,787.0,450.0,2572,16346122.0,7.2,0,103.0,25549,171.0,0.021632625
The Thirteenth Floor ,100.0,Mystery|Sci-Fi|Thriller,English,Germany,R,16000000.0,False,False,False,True,False,False,False,False,False,False,True,Josef Rusnak,Gretchen Mol,Craig Bierko,Brad William Henke,9.0,599.0,380.0,363.0,2389,15500000.0,7.0,0,111.0,51996,302.0,-0.03125
Duets ,112.0,Comedy|Drama|Music,English,USA,R,15000000.0,True,True,False,False,False,False,False,False,False,False,True,Bruce Paltrow,Lochlyn Munro,Marian Seldes,Huey Lewis,28.0,555.0,403.0,215.0,1227,4734235.0,6.0,573,65.0,8217,123.0,-0.6843843333333334
Detroit Rock City ,95.0,Comedy|Music,English,USA,R,15000000.0,False,True,False,False,False,False,False,False,False,False,True,Adam Rifkin,Natasha Lyonne,Lin Shaye,Shannon Tweed,89.0,1000.0,852.0,322.0,2518,4193025.0,6.8,0,42.0,30682,194.0,-0.720465
Highlander ,110.0,Action|Adventure|Fantasy,English,UK,R,16000000.0,False,False,False,False,False,True,True,False,False,True,False,Russell Mulcahy,Christopher Lambert,Jon Polito,Celia Imrie,85.0,1000.0,309.0,186.0,1852,5900000.0,7.2,0,112.0,98629,316.0,-0.63125
Things We Lost in the Fire ,118.0,Drama,English,USA,R,16000000.0,True,False,False,False,False,False,False,False,False,False,False,Susanne Bier,Alison Lohman,Omar Benson Miller,Robin Weigert,369.0,1000.0,418.0,295.0,1889,2849142.0,7.2,0,146.0,24104,88.0,-0.821928625
Steel ,97.0,Action|Crime|Sci-Fi,English,USA,PG-13,16000000.0,False,False,False,False,True,True,False,False,False,False,True,Kenneth Johnson,Charles Napier,Annabeth Gish,Hill Harper,34.0,503.0,489.0,465.0,3100,1686429.0,2.8,0,36.0,8687,62.0,-0.8945981875
The White Countess ,135.0,Drama|History|Romance|War,English,UK,PG-13,16000000.0,True,False,True,False,False,False,False,False,False,False,True,James Ivory,Vanessa Redgrave,Natasha Richardson,Lynn Redgrave,133.0,898.0,708.0,258.0,2096,1666262.0,6.7,356,64.0,5321,78.0,-0.895858625
Vamps ,92.0,Comedy|Horror|Romance,English,USA,PG-13,16000000.0,False,True,True,False,False,False,False,True,False,False,False,Amy Heckerling,Taylor Negron,Justin Kirk,Ivan Sergei,143.0,1000.0,945.0,613.0,3086,2964.0,5.1,0,54.0,7444,42.0,-0.99981475
The Homesman ,122.0,Drama|Western,English,USA,R,16000000.0,True,False,False,False,False,False,False,False,False,False,True,Tommy Lee Jones,Barry Corbin,Tim Blake Nelson,Miranda Otto,0.0,883.0,596.0,567.0,2896,2428883.0,6.6,0,208.0,21370,132.0,-0.8481948125
Juwanna Mann ,91.0,Comedy|Drama|Romance|Sport,English,USA,PG-13,15600000.0,True,True,True,False,False,False,False,False,False,False,True,Jesse Vaughan,Vivica A. Fox,Jenifer Lewis,Kevin Pollak,10.0,890.0,578.0,574.0,3104,13571817.0,4.5,939,32.0,5312,40.0,-0.13001173076923078
Slow Burn ,93.0,Drama|Mystery|Thriller,English,USA,R,15500000.0,True,False,False,True,False,False,False,False,False,False,True,Wayne Beach,Mekhi Phifer,LL Cool J,Fisher Stevens,7.0,1000.0,1000.0,922.0,4329,1181197.0,5.9,191,40.0,3299,24.0,-0.9237937419354839
Private Benjamin ,109.0,Comedy|War,English,USA,R,10000000.0,False,True,False,False,False,False,False,False,False,False,True,Howard Zieff,Eileen Brennan,Albert Brooks,Alan Oppenheimer,6.0,1000.0,745.0,271.0,2419,69800000.0,6.1,855,25.0,18140,60.0,5.98
Big Fat Liar ,88.0,Adventure|Comedy|Family,English,USA,PG,15000000.0,False,True,False,False,False,False,True,False,True,False,False,Shawn Levy,Frankie Muniz,Donald Faison,Lee Majors,189.0,934.0,927.0,799.0,3707,47811275.0,5.4,896,69.0,29008,99.0,2.1874183333333335
The Lizzie McGuire Movie ,94.0,Adventure|Comedy|Family|Music|Romance,English,USA,PG,17000000.0,False,True,True,False,False,False,True,False,True,False,True,Jim Fall,Clayton Snyder,Adam Lamberg,Alex Borstein,13.0,925.0,738.0,566.0,3423,42672630.0,5.3,0,66.0,27580,172.0,1.510154705882353
Malibu's Most Wanted ,86.0,Comedy|Crime,English,USA,PG-13,16000000.0,False,True,False,False,True,False,False,False,False,False,False,John Whitesell,Greg Grunberg,Regina Hall,Blair Underwood,14.0,833.0,807.0,685.0,4435,34308901.0,5.1,0,37.0,15939,87.0,1.1443063125
The Last House on the Left ,114.0,Crime|Horror|Thriller,English,USA,R,15000000.0,False,False,False,True,True,False,False,True,False,False,False,Dennis Iliadis,Tony Goldwyn,Monica Potter,Martha MacIsaac,29.0,956.0,878.0,616.0,3861,32721635.0,6.6,0,241.0,67822,279.0,1.1814423333333333
The Wedding Date ,90.0,Comedy|Romance,English,USA,PG-13,15000000.0,False,True,True,False,False,False,False,False,False,False,False,Clare Kilner,Jack Davenport,Debra Messing,Holland Taylor,6.0,1000.0,650.0,458.0,2666,31585300.0,6.1,0,103.0,38248,250.0,1.1056866666666667
Confessions of a Teenage Drama Queen ,89.0,Comedy|Family|Music|Romance,English,Germany,PG,15000000.0,False,True,True,False,False,False,False,False,True,False,True,Sara Sugarman,Adam Garcia,Carol Kane,Glenne Headly,10.0,811.0,636.0,231.0,2167,29302097.0,4.6,810,74.0,23408,105.0,0.9534731333333333
The Object of My Affection ,111.0,Comedy|Drama|Romance,English,USA,R,15000000.0,True,True,True,False,False,False,False,False,False,False,False,Nicholas Hytner,Liam Aiken,Tim Daly,Kali Rocha,13.0,818.0,511.0,106.0,1450,29106737.0,6.0,849,65.0,15582,132.0,0.9404491333333334
When the Game Stands Tall ,115.0,Drama|Family|Sport,English,USA,PG,15000000.0,True,False,False,False,False,False,False,False,True,False,True,Thomas Carter,Jessie T. Usher,Matthew Daddario,Ser'Darius Blain,49.0,116.0,110.0,100.0,525,30127963.0,6.7,0,50.0,12596,64.0,1.0085308666666666
Because of Winn-Dixie ,106.0,Comedy|Drama|Family,English,USA,PG,14000000.0,True,True,False,False,False,False,False,False,True,False,False,Wayne Wang,Cicely Tyson,Luke Benward,Eva Marie Saint,61.0,907.0,807.0,649.0,3462,32645546.0,6.4,1000,96.0,8427,88.0,1.3318247142857143
Love & Basketball ,124.0,Drama|Romance|Sport,English,USA,PG-13,15000000.0,True,False,True,False,False,False,False,False,False,False,True,Gina Prince-Bythewood,Alfre Woodard,Sanaa Lathan,Omar Epps,107.0,1000.0,886.0,865.0,5135,27441122.0,7.2,0,68.0,14322,116.0,0.8294081333333333
Grosse Pointe Blank ,107.0,Action|Comedy|Crime|Romance|Thriller,English,USA,R,15000000.0,False,True,True,True,True,True,False,False,False,False,False,George Armitage,Minnie Driver,Michael Cudlitz,Mitchell Ryan,5.0,893.0,822.0,141.0,2044,28014536.0,7.4,0,111.0,73347,296.0,0.8676357333333333
Ramona and Beezus ,103.0,Adventure|Comedy|Family|Fantasy,English,USA,G,15000000.0,False,True,False,False,False,False,True,False,True,True,False,Elizabeth Allen Rosenbaum,Sierra McCormick,Hutch Dano,Jason Spevack,20.0,512.0,316.0,125.0,1002,26161406.0,6.7,0,81.0,13874,52.0,0.7440937333333333
Nowhere to Run ,94.0,Action|Crime|Drama|Romance|Thriller,English,USA,R,15000000.0,True,False,True,True,True,True,False,False,False,False,False,Robert Harmon,Kieran Culkin,Rosanna Arquette,Joss Ackland,11.0,1000.0,605.0,232.0,2210,22189039.0,5.5,466,25.0,17074,55.0,0.4792692666666667
Flicka ,95.0,Adventure|Drama|Family,English,USA,PG,15000000.0,True,False,False,False,False,False,True,False,True,False,False,Michael Mayer,Alison Lohman,Danny Pino,Tim McGraw,15.0,1000.0,786.0,461.0,3845,20998709.0,6.2,1000,46.0,6095,76.0,0.39991393333333336
The Hills Have Eyes II ,89.0,Horror,English,USA,R,15000000.0,False,False,False,False,False,False,False,True,False,False,False,Martin Weisz,Jeff Kober,Daniella Alonso,Jacob Vargas,7.0,919.0,557.0,399.0,2559,20801344.0,5.1,0,161.0,49721,211.0,0.3867562666666667
Urban Legends: Final Cut ,97.0,Horror|Mystery|Thriller,English,USA,R,14000000.0,False,False,False,True,False,False,False,True,False,False,True,John Ottman,Loretta Devine,Joey Lawrence,Jacinda Barrett,83.0,912.0,786.0,579.0,2682,21468807.0,4.1,243,108.0,13048,227.0,0.5334862142857143
Tuck Everlasting ,90.0,Drama|Family|Fantasy|Romance,English,USA,PG,15000000.0,True,False,True,False,False,False,False,False,True,True,False,Jay Russell,William Hurt,Sissy Spacek,Jonathan Jackson,13.0,882.0,874.0,613.0,2661,19158074.0,6.7,0,69.0,17983,127.0,0.27720493333333335
The Marine ,92.0,Action|Drama|Thriller,English,USA,PG-13,20000000.0,True,False,False,True,False,True,False,False,False,False,False,John Bonito,Kelly Carlson,Firass Dirani,Drew Powell,8.0,472.0,239.0,129.0,1045,18843314.0,4.7,0,78.0,27486,284.0,-0.0578343
Keanu ,100.0,Action|Comedy,English,USA,R,15000000.0,False,True,False,False,False,True,False,False,False,False,False,Peter Atencio,Nia Long,Will Forte,Keegan-Michael Key,10.0,826.0,622.0,415.0,2958,20566327.0,6.4,0,129.0,15385,84.0,0.37108846666666667
Disturbing Behavior ,84.0,Horror|Mystery|Sci-Fi|Thriller,English,Australia,R,15000000.0,False,False,False,True,False,False,False,True,False,False,True,David Nutter,Bruce Greenwood,Ethan Embry,Katharine Isabelle,119.0,989.0,982.0,918.0,4660,17411331.0,5.5,673,96.0,17328,237.0,0.1607554
The November Man ,108.0,Action|Crime|Thriller,English,USA,R,15000000.0,False,False,False,True,True,True,False,False,False,False,False,Roger Donaldson,Luke Bracey,Akie Kotabe,Will Patton,79.0,775.0,614.0,537.0,3033,24984868.0,6.3,0,172.0,50056,152.0,0.6656578666666667
Firestarter ,114.0,Action|Horror|Sci-Fi|Thriller,English,USA,R,15000000.0,False,False,False,True,False,True,False,True,False,False,True,Mark L. Lester,Heather Locklear,George C. Scott,David Keith,73.0,695.0,654.0,563.0,3444,15100000.0,6.0,0,45.0,22797,96.0,0.006666666666666667
The Pirates Who Don't Do Anything: A VeggieTales Movie ,85.0,Adventure|Animation|Comedy|Family,English,USA,G,15000000.0,False,True,False,False,False,False,True,False,True,False,True,Mike Nawrocki,Yuri Lowenthal,Cam Clarke,Phil Vischer,12.0,354.0,173.0,23.0,568,12701880.0,5.7,175,37.0,2037,22.0,-0.153208
Highlander: Endgame ,101.0,Action|Adventure|Fantasy|Sci-Fi,English,USA,R,15000000.0,False,False,False,False,False,True,True,False,False,True,True,Douglas Aarniokoski,Christopher Lambert,Adrian Paul,Adam Copeland,36.0,1000.0,786.0,377.0,2764,12801190.0,4.6,356,90.0,16340,355.0,-0.14658733333333332
Idlewild ,121.0,Crime|Drama|Musical|Romance,English,USA,R,15000000.0,True,False,True,False,True,False,False,False,False,False,True,Bryan Barber,Cicely Tyson,Faizon Love,Bobb'e J. Thompson,16.0,907.0,585.0,526.0,3633,12549485.0,6.2,489,81.0,4603,91.0,-0.16336766666666666
Confidence ,97.0,Crime|Thriller,English,USA,R,15000000.0,False,False,False,True,True,False,False,False,False,False,False,James Foley,Louis Lombardi,Brian Van Holt,Leland Orser,164.0,436.0,324.0,308.0,1172,12212417.0,6.7,622,119.0,30643,144.0,-0.18583886666666666
De-Lovely ,125.0,Biography|Drama|Music|Musical,English,USA,PG-13,20000000.0,True,False,False,False,False,False,False,False,False,False,True,Irwin Winkler,Kevin McNally,Keith Allen,Sandra Nelson,34.0,427.0,66.0,65.0,729,13337299.0,6.6,1000,119.0,9649,226.0,-0.33313505
Barney's Great Adventure ,76.0,Adventure|Family,English,Canada,G,15000000.0,False,False,False,False,False,False,True,False,True,False,False,Steve Gomer,Trevor Morgan,Kyla Pratt,Shirley Douglas,9.0,595.0,417.0,47.0,1139,11144518.0,2.8,436,24.0,2724,53.0,-0.25703213333333336
Home Fries ,91.0,Comedy|Drama|Romance,English,USA,PG-13,15000000.0,True,True,True,False,False,False,False,False,False,False,False,Dean Parisot,Catherine O'Hara,Jake Busey,Shelley Duvall,23.0,925.0,660.0,629.0,2913,10443316.0,5.0,247,42.0,7159,88.0,-0.30377893333333333
Here on Earth ,96.0,Drama|Romance,English,USA,PG-13,15000000.0,True,False,True,False,False,False,False,False,False,False,False,Mark Piznarski,Bruce Greenwood,Chris Klein,Elaine Hendrix,4.0,989.0,841.0,670.0,3142,10494147.0,5.1,648,44.0,7403,162.0,-0.3003902
Raise Your Voice ,103.0,Family|Music|Romance,English,USA,PG,15000000.0,False,False,True,False,False,False,False,False,True,False,True,Sean McNamara,Oliver James,Rebecca De Mornay,Jason Ritter,80.0,1000.0,872.0,782.0,4676,10411980.0,5.9,1000,46.0,22649,212.0,-0.305868
Dark Blue ,118.0,Crime|Drama|Romance|Thriller,English,USA,R,15000000.0,True,False,True,True,True,False,False,False,False,False,False,Ron Shelton,Khandi Alexander,Dash Mihok,Michael Michele,41.0,556.0,463.0,274.0,1873,9059588.0,6.6,455,71.0,17261,125.0,-0.39602746666666666
Boat Trip ,97.0,Comedy,English,USA,R,20000000.0,False,True,False,False,False,False,False,False,False,False,False,Mort Nathan,Vivica A. Fox,Lin Shaye,Bob Gunton,2.0,890.0,852.0,461.0,3161,8586376.0,4.9,1000,63.0,26598,132.0,-0.5706812
Peeples ,95.0,Comedy|Romance,English,USA,PG-13,15000000.0,False,True,True,False,False,False,False,False,False,False,False,Tina Gordon Chism,Tyler James Williams,S. Epatha Merkerson,Diahann Carroll,24.0,931.0,539.0,426.0,3322,9123834.0,5.3,0,43.0,4065,33.0,-0.3917444
The In Crowd ,105.0,Drama|Mystery|Thriller,English,USA,PG-13,15000000.0,True,False,False,True,False,False,False,False,False,False,True,Mary Lambert,Matthew Settle,Susan Ward,A.J. Buckley,52.0,477.0,397.0,275.0,2312,5217498.0,4.6,157,49.0,3668,85.0,-0.6521668
Three Burials ,107.0,Adventure|Crime|Drama|Mystery|Western,English,France,R,15000000.0,True,False,False,False,True,False,True,False,False,False,True,Tommy Lee Jones,Levon Helm,Dwight Yoakam,Guillermo Arriaga,0.0,572.0,324.0,289.0,1627,5023275.0,7.5,0,172.0,34194,199.0,-0.665115
Idle Hands ,92.0,Comedy|Fantasy|Horror|Thriller,English,USA,R,20000000.0,False,True,False,True,False,False,False,True,False,True,False,Rodman Flender,Vivica A. Fox,Fred Willard,Elden Henson,6.0,890.0,729.0,577.0,3654,4002955.0,6.2,0,59.0,33745,198.0,-0.79985225
Transsiberian ,111.0,Crime|Drama|Mystery|Thriller,English,Spain,R,15000000.0,True,False,False,True,True,False,False,False,False,False,True,Brad Anderson,Thomas Kretschmann,Eduardo Noriega,Mac McDonald,122.0,918.0,278.0,25.0,1252,2203641.0,6.7,0,150.0,42792,162.0,-0.8530906
The Clan of the Cave Bear ,98.0,Adventure|Drama|Fantasy,English,USA,R,15000000.0,True,False,False,False,False,False,True,False,False,True,False,Michael Chapman,Curtis Armstrong,Pamela Reed,Mike Muscat,70.0,876.0,324.0,90.0,1351,1953732.0,5.3,843,21.0,4996,62.0,-0.8697512
Crazy in Alabama ,111.0,Comedy|Crime|Drama,English,USA,PG-13,15000000.0,True,True,False,False,True,False,False,False,False,False,False,Antonio Banderas,Meat Loaf,Elizabeth Perkins,Noah Emmerich,0.0,783.0,664.0,617.0,4834,1954202.0,6.3,391,28.0,5917,71.0,-0.8697198666666667
District B13 ,84.0,Action|Crime|Thriller,French,France,R,12000000.0,False,False,False,True,True,True,False,False,False,False,False,Pierre Morel,David Belle,Cyril Raffaelli,Dany Verissimo-Petit,180.0,510.0,297.0,58.0,962,1197786.0,7.2,0,141.0,55928,157.0,-0.9001845
The Assassin ,105.0,Action|Drama,Mandarin,Taiwan,Not Rated,15000000.0,True,False,False,False,False,True,False,False,False,False,False,Hsiao-Hsien Hou,Qi Shu,Chen Chang,Satoshi Tsumabuki,141.0,1000.0,103.0,56.0,1172,613556.0,6.4,0,205.0,9427,87.0,-0.9590962666666667
Buffalo Soldiers ,98.0,Comedy|Crime|Drama|Thriller|War,English,UK,R,15000000.0,True,True,False,True,True,False,False,False,False,False,True,Gregor Jordan,Dean Stockwell,Scott Glenn,Leon,34.0,936.0,826.0,730.0,3578,353743.0,6.9,664,109.0,20730,111.0,-0.9764171333333334
All the Queen's Men ,105.0,Action|Comedy|Drama|War,English,Germany,PG-13,25000000.0,True,True,False,False,False,True,False,False,False,False,True,Stefan Ruzowitzky,Eddie Izzard,Udo Kier,Edward Fox,24.0,776.0,595.0,125.0,1732,22723.0,4.5,193,19.0,2236,40.0,-0.99909108
The Good Night ,93.0,Comedy|Drama|Fantasy|Music|Romance,English,USA,R,15000000.0,True,True,True,False,False,False,False,False,False,True,True,Jake Paltrow,Stephen Graham,Gael Le Cornec,Keith Allen,17.0,1000.0,165.0,66.0,1245,20380.0,5.9,445,50.0,7519,39.0,-0.9986413333333334
Sarah's Key ,111.0,Drama|War,French,France,PG-13,10000000.0,True,False,False,False,False,False,False,False,False,False,True,Gilles Paquet-Brenner,Kristin Scott Thomas,Aidan Quinn,Arben Bajraktaraj,15.0,1000.0,767.0,121.0,2140,7691700.0,7.5,0,136.0,12937,73.0,-0.23083
Cool Runnings ,98.0,Adventure|Comedy|Family|Sport,English,USA,PG,15000000.0,False,True,False,False,False,False,True,False,True,False,True,Jon Turteltaub,Doug E. Doug,Leon,Malik Yoba,226.0,953.0,730.0,496.0,2496,68856263.0,6.9,0,39.0,69733,97.0,3.5904175333333335
Stomp the Yard ,109.0,Drama|Music|Romance,English,USA,PG-13,14000000.0,True,False,True,False,False,False,False,False,False,False,True,Sylvain White,Chris Brown,Laz Alonso,Harry Lennix,41.0,997.0,826.0,748.0,3544,61356221.0,5.2,0,86.0,19505,162.0,3.382587214285714
The Spy Who Loved Me ,123.0,Action|Adventure|Sci-Fi|Thriller,English,UK,PG,14000000.0,False,False,False,True,False,True,True,False,False,False,True,Lewis Gilbert,Caroline Munro,Desmond Llewelyn,Barbara Bach,43.0,456.0,244.0,238.0,1326,46800000.0,7.1,0,112.0,76477,275.0,2.342857142857143
White Fang ,107.0,Adventure|Drama,English,USA,PG,14000000.0,True,False,False,False,False,False,True,False,False,False,False,Randal Kleiser,Seymour Cassel,Klaus Maria Brandauer,Susan Hogan,116.0,327.0,172.0,25.0,552,34793160.0,6.7,0,10.0,15730,31.0,1.4852257142857144
Jonah: A VeggieTales Movie ,82.0,Adventure|Animation|Comedy|Drama|Family|Musical,English,USA,G,14000000.0,True,True,False,False,False,False,True,False,True,False,True,Mike Nawrocki,Phil Vischer,Mike Nawrocki,Shelby Vischer,12.0,23.0,12.0,8.0,49,25571351.0,6.6,184,38.0,3135,78.0,0.8265250714285715
Poetic Justice ,109.0,Drama|Romance,English,USA,R,14000000.0,True,False,True,False,False,False,False,False,False,False,False,John Singleton,Janet Jackson,Khandi Alexander,Maya Angelou,309.0,592.0,556.0,279.0,1620,27515786.0,5.9,0,12.0,8904,31.0,0.9654132857142858
All About the Benjamins ,95.0,Action|Comedy|Crime|Thriller,English,USA,R,14000000.0,False,True,False,True,True,True,False,False,False,False,False,Kevin Bray,Mike Epps,Roger Guenveur Smith,Gino Salvano,10.0,706.0,266.0,111.0,1421,25482931.0,5.7,530,40.0,9693,33.0,0.8202093571428571
Vampire in Brooklyn ,100.0,Comedy|Fantasy|Horror|Romance,English,USA,R,20000000.0,False,True,True,False,False,False,False,True,False,True,False,Wes Craven,John Witherspoon,W. Earl Brown,Allen Payne,0.0,723.0,422.0,364.0,2348,19900000.0,4.5,1000,34.0,17262,53.0,-0.005
My Boss's Daughter ,90.0,Comedy|Romance,English,USA,PG-13,14000000.0,False,True,True,False,False,False,False,False,False,False,False,David Zucker,Carmen Electra,Tyler Labine,Molly Shannon,119.0,869.0,779.0,636.0,3007,15549702.0,4.6,411,56.0,24038,123.0,0.110693
Our Family Wedding ,103.0,Comedy|Romance,English,USA,PG-13,14000000.0,False,True,True,False,False,False,False,False,False,False,False,Rick Famuyiwa,America Ferrera,Lance Gross,Lupe Ontiveros,44.0,953.0,849.0,625.0,3299,20246959.0,4.9,1000,71.0,5721,20.0,0.44621135714285715
Tea with Mussolini ,117.0,Comedy|Drama|War,English,Italy,PG,12000000.0,True,True,False,False,False,False,False,False,False,False,True,Franco Zeffirelli,Lily Tomlin,Joan Plowright,Paolo Seganti,160.0,718.0,330.0,55.0,1148,14348123.0,6.9,970,62.0,9323,157.0,0.19567691666666667
Thinner ,93.0,Fantasy|Horror,English,USA,R,8500000.0,False,False,False,False,False,False,False,True,False,True,False,Tom Holland,Joe Mantegna,Bethany Joy Lenz,Kari Wuhrer,85.0,1000.0,855.0,514.0,2777,15171475.0,5.7,0,73.0,19805,122.0,0.7848794117647059
